"Chromosome","GeneStart","GeneEnd"
1,33625168,33626132
1,38124736,38127514
1,9574689,9578545
1,9571405,9578545
1,9574099,9578545
1,9571405,9577126
1,36249701,36250151
1,7390545,7393667
1,8436003,8436719
1,32705136,32707727
1,30980609,30982156
1,6838553,6839424
1,1324327,1325894
1,31742354,31747124
1,39165316,39178638
1,39165316,39176994
1,39165316,39180323
1,7248597,7252565
1,34596017,34599683
1,40070071,40076374
1,41500889,41505083
1,31941752,31942797
1,12015854,12019112
1,5319435,5322793
1,23487974,23489083
1,37574269,37576034
1,36022715,36033504
1,31910785,31914614
1,31912179,31914614
1,38108931,38119654
1,38806168,38809239
1,39733149,39737164
1,33808975,33809547
1,34064079,34068556
1,41867144,41867640
1,3854498,3859012
1,9234987,9235402
1,10163807,10166420
1,26335631,26336929
1,3818265,3818859
1,35065540,35068854
1,2179916,2184039
1,33958154,33960306
1,22818649,22827081
1,31504820,31505970
1,40699165,40706461
1,22442992,22459114
1,23118118,23122440
1,23118423,23122316
1,16323054,16329918
1,36459774,36464170
1,16734634,16735235
1,32841483,32844238
1,32841483,32844225
1,33998478,34000013
1,36732943,36734983
1,34452434,34453138
1,38843037,38849326
1,2367512,2369486
1,28894828,28896034
1,145211,146466
1,34785548,34786044
1,36700617,36705652
1,40695096,40696470
1,40695096,40698105
1,2487947,2488540
1,23904849,23908283
1,24977263,24985103
1,14642526,14645226
1,4555519,4557339
1,4580498,4580937
1,615741,616872
1,8876998,8878776
1,5342867,5348222
1,38203189,38204635
1,36938230,36943009
1,22858129,22861969
1,28886922,28887849
1,30285080,30285368
1,39129717,39130695
1,10286761,10290053
1,35083374,35084282
1,1369696,1372823
1,9835141,9837762
1,2286255,2294201
1,2286696,2294016
1,4520151,4523329
1,38446581,38451470
1,38447661,38451470
1,1779803,1783580
1,34387741,34389645
1,2940899,2942173
1,28742114,28743921
1,12913967,12915647
1,40391500,40392549
1,30215386,30216642
1,7410560,7411267
1,4328947,4332366
1,7595731,7599231
1,4725106,4729092
1,3881651,3884672
1,3880103,3884672
1,39961315,39961953
1,41164402,41164995
1,41163992,41165596
1,40880791,40883824
1,11590981,11594911
1,5107069,5110876
1,34351147,34355243
1,41163061,41163841
1,7872921,7883108
1,7874048,7883108
1,328769,329544
1,1812730,1814181
1,36896832,36897341
1,16424605,16425606
1,7764162,7765717
1,6784522,6784978
1,24286632,24289851
1,17293269,17297668
1,33645988,33647862
1,33645988,33648572
1,7657518,7658141
1,28060440,28061729
1,35930255,35932351
1,21712285,21712886
1,36873581,36874993
1,24242610,24243600
1,41988015,41991404
1,555220,556095
1,2357218,2357262
1,35481575,35482721
1,6181699,6185109
1,8612677,8612735
1,6235380,6235865
1,28035961,28039859
1,36610714,36613124
1,11947654,11950843
1,8117852,8118043
1,36076251,36081905
1,36073780,36081905
1,23748622,23750361
1,10620377,10628598
1,32132719,32135814
1,40192328,40196259
1,4839635,4842604
1,6118585,6124234
1,37763736,37767275
1,4490277,4491635
1,7935819,7937279
1,30619967,30620349
1,442495,445492
1,32572957,32574604
1,15155827,15159780
1,36726211,36727584
1,35515697,35516196
1,30253542,30257537
1,1017161,1021545
1,1017161,1020867
1,3740175,3741994
1,3739989,3741994
1,13922818,13926771
1,21798937,21800286
1,28358276,28360150
1,32421445,32422095
1,2813647,2814323
1,28491999,28493411
1,22624951,22631573
1,36308332,36309840
1,3423353,3424062
1,33920198,33924029
1,41803512,41804169
1,11744982,11745908
1,31382693,31385149
1,38457206,38460050
1,31559346,31560098
1,28777902,28781350
1,15205457,15209950
1,37078876,37082852
1,31515697,31517345
1,9262162,9263521
1,25773575,25775001
1,39799809,39800858
1,27351264,27355982
1,28779274,28779784
1,6486505,6488939
1,24722919,24727408
1,24723875,24727408
1,6665712,6666390
1,1995443,1997131
1,32127567,32129666
1,39160977,39162518
1,39623143,39625610
1,33303523,33307667
1,39650166,39655369
1,32226341,32227049
1,32610378,32613051
1,31997890,31999450
1,9233187,9236487
1,9232824,9236704
1,9102198,9104160
1,29745605,29746687
1,25589399,25591095
1,20266105,20270320
1,20266282,20270320
1,38968692,38973499
1,3720244,3721424
1,27893367,27897796
1,27893367,27897906
1,14353654,14363639
1,41215969,41217346
1,30490909,30493360
1,33241207,33243574
1,30606684,30610683
1,30606684,30610390
1,9625734,9628477
1,34834317,34834475
1,806102,810262
1,11660309,11661199
1,5903327,5907071
1,5902638,5907071
1,32663396,32664268
1,32663163,32664705
1,32663163,32665668
1,7798792,7799676
1,9899369,9899574
1,11087181,11088630
1,15761259,15761876
1,17207646,17208145
1,26568254,26570194
1,8879629,8881766
1,29526724,29529375
1,7478364,7480456
1,23937013,23941533
1,7166659,7167594
1,8678925,8680895
1,31286959,31288992
1,35612915,35613913
1,24205533,24205748
1,41927754,41930119
1,17203416,17203442
1,10766511,10769882
1,40639263,40642460
1,31434309,31436875
1,41092990,41100689
1,10384306,10387504
1,10389056,10389530
1,41151274,41159330
1,41151274,41159406
1,41151274,41159103
1,36063507,36064261
1,14724549,14725016
1,29953613,29958831
1,29955611,29958545
1,29776974,29782071
1,385067,386665
1,11735087,11736013
1,4299154,4299318
1,14417601,14419322
1,8405590,8409172
1,488910,490951
1,30675871,30679075
1,38321707,38323622
1,11908229,11908773
1,32177866,32178261
1,17091337,17095228
1,7923323,7930306
1,41537123,41538590
1,35216954,35217997
1,14682172,14682795
1,40305393,40307507
1,29532585,29535476
1,9619084,9620134
1,28322213,28326011
1,5595725,5597375
1,31984571,31989494
1,22994033,23003860
1,22993688,23004057
1,22995831,23004057
1,32291612,32295339
1,3518230,3518652
1,27016804,27017064
1,13329458,13333570
1,39019319,39021025
1,37327909,37329837
1,10576281,10576915
1,10573798,10576915
1,1633605,1634414
1,34527278,34528165
1,6214669,6217291
1,6215813,6217202
1,37246029,37248466
1,39672073,39674778
1,32902414,32902966
1,39243232,39246367
1,5527653,5530258
1,814403,815766
1,25813216,25814773
1,34888775,34891477
1,34889996,34891145
1,36251180,36251668
1,20418433,20423594
1,10208732,10213175
1,12699799,12701810
1,12698240,12701810
1,34271293,34271524
1,9609037,9612445
1,27705539,27710985
1,15137266,15138346
1,10267068,10269216
1,23505723,23507232
1,6220576,6222262
1,18118763,18123129
1,40335515,40335976
1,11135294,11136863
1,38227961,38229016
1,40393273,40394580
1,23833153,23836153
1,1158364,1162724
1,4897007,4900990
1,27755072,27755881
1,34241922,34243978
1,41455966,41456417
1,37009858,37010250
1,6384433,6386595
1,5569366,5573315
1,387730,389118
1,35190109,35193012
1,9912368,9914722
1,32638767,32640672
1,35789581,35795325
1,7503912,7504270
1,7504038,7507882
1,37567962,37569832
1,40825401,40828017
1,23993088,23993750
1,3726309,3733784
1,14761456,14770038
1,34226863,34230205
1,40291061,40292186
1,7292221,7295723
1,7854297,7857578
1,35035090,35036379
1,35808896,35812585
1,5777866,5779204
1,10804413,10804926
1,30447639,30449077
1,287952,290424
1,37088792,37091434
1,20262669,20263943
1,3895192,3895845
1,9891362,9894409
1,36180469,36181160
1,25845557,25845840
1,34946660,34950760
1,35879212,35879649
1,25565348,25568889
1,9740877,9745408
1,9740480,9745524
1,16125343,16127218
1,16124485,16127218
1,25362290,25367640
1,25361974,25368797
1,35803789,35805298
1,1475259,1475856
1,21071037,21072125
1,8204045,8206504
1,29783304,29784816
1,192778,204177
1,192778,208071
1,39592766,39600240
1,27406185,27406895
1,16766376,16767349
1,16766601,16768108
1,16766601,16768754
1,36243354,36244139
1,38442043,38445182
1,38442251,38443296
1,30982707,30982938
1,39914004,39915572
1,39912904,39915572
1,38998618,39000477
1,27483928,27486513
1,27483611,27487166
1,16125418,16126064
1,31478170,31479185
1,37312183,37313965
1,37311840,37315319
1,608529,614657
1,608529,611935
1,32451027,32462555
1,5503360,5503995
1,25224541,25228578
1,15780955,15781848
1,41090081,41091535
1,29983751,29986279
1,29982282,29986560
1,28375799,28376321
1,41811656,41816779
1,16410021,16411699
1,41686404,41687683
1,29880070,29882418
1,392156,397951
1,36456402,36457016
1,11436222,11445510
1,11436244,11444895
1,4312618,4313029
1,22642177,22642800
1,34860692,34861272
1,12388296,12392726
1,12387540,12392726
1,10160302,10161282
1,5798068,5804551
1,33667805,33670611
1,33667597,33668198
1,39456077,39458417
1,27994123,27994314
1,38345329,38348441
1,6959746,6961443
1,6475604,6480098
1,26911853,26912347
1,4121090,4122656
1,39754472,39757093
1,33696750,33699924
1,33723466,33725083
1,30622493,30629096
1,9446075,9448719
1,11374173,11376922
1,23879152,23879447
1,823842,824315
1,7965400,7972714
1,8576861,8581981
1,37667692,37690152
1,10077261,10079163
1,9683421,9685441
1,25559590,25564759
1,4311195,4313806
1,22802429,22811046
1,22802940,22809522
1,34534131,34534823
1,42034505,42041191
1,42034505,42038573
1,22016906,22018938
1,15576345,15576590
1,32985041,32987643
1,8357127,8359413
1,8357490,8358890
1,4713083,4713522
1,21739525,21740088
1,9312655,9314454
1,28567701,28570633
1,8614849,8618067
1,21239167,21240054
1,37829760,37830317
1,40951107,40955241
1,91004,92146
1,3905842,3907230
1,21663471,21669718
1,21663708,21667342
1,35767531,35770406
1,37655931,37657313
1,33778643,33781951
1,33778643,33781704
1,37142412,37145800
1,3240878,3242713
1,28275416,28281055
1,10257484,10257979
1,16340135,16345350
1,41199626,41200065
1,41199333,41200284
1,3728786,3729463
1,37608872,37614508
1,482961,486002
1,23171907,23172320
1,28535451,28540656
1,39451258,39451755
1,22359812,22363949
1,22358937,22363949
1,37873470,37875818
1,24142075,24147251
1,9823531,9827506
1,634306,635476
1,40252252,40262503
1,39997300,39998086
1,1263727,1264750
1,15791825,15800346
1,32238726,32239574
1,26905716,26906039
1,33216564,33217005
1,41855044,41856649
1,8719126,8720496
1,40717716,40719727
1,15118962,15119868
1,37904962,37908092
1,4201730,4203285
1,41283013,41290921
1,3909585,3920476
1,3909585,3919710
1,7633756,7647523
1,25809585,25811981
1,34849058,34853728
1,34850043,34853723
1,30405882,30407309
1,22771432,22771993
1,14430065,14430522
1,37175282,37176736
1,39694027,39696370
1,8953315,8953545
1,24527133,24529687
1,11200584,11208422
1,30312321,30315551
1,35985632,35992120
1,15494213,15497843
1,4526515,4528913
1,477019,479572
1,4846745,4847292
1,28579721,28579984
1,35218755,35219750
1,8369629,8375826
1,8372253,8375826
1,2383069,2383946
1,39131556,39133478
1,6920085,6921027
1,36304025,36307060
1,6741146,6744841
1,39977098,39977489
1,37963067,37965640
1,41265152,41268585
1,7783173,7783855
1,40765845,40772680
1,40557287,40557983
1,30410052,30413257
1,24701491,24704623
1,9817435,9818187
1,35207322,35210693
1,35207803,35210693
1,33671242,33674455
1,25648337,25648573
1,29736937,29740003
1,14437361,14439530
1,39950730,39951695
1,21426317,21426520
1,32335439,32337039
1,6086803,6087466
1,11906507,11906698
1,27878423,27879096
1,36762022,36762771
1,6876310,6878733
1,9307652,9310980
1,27512110,27514288
1,1611472,1612152
1,35975949,35980888
1,35975949,35980452
1,35975983,35979937
1,15538845,15539380
1,2140503,2140749
1,38791951,38794244
1,38792426,38794114
1,41941466,41945678
1,38472003,38478876
1,10761228,10762878
1,21715588,21719860
1,183949,189251
1,10457711,10462289
1,16175968,16177109
1,32360200,32360875
1,41443086,41445011
1,41924869,41926130
1,31550088,31555607
1,34468314,34473622
1,9944419,9944941
1,35357457,35360915
1,35357717,35360915
1,6035150,6036389
1,27550583,27553741
1,29660856,29663412
1,37001602,37002641
1,40846361,40849534
1,40846816,40849591
1,40846156,40849591
1,28289630,28293872
1,36716201,36719531
1,35022475,35024372
1,161039,163461
1,7944206,7949258
1,21396698,21397171
1,10622700,10623077
1,5369373,5369672
1,23946381,23948075
1,36688220,36691031
1,33474327,33475791
1,33901390,33901723
1,41002948,41007298
1,29942607,29945375
1,10273758,10277185
1,10273758,10278239
1,7277193,7281108
1,4132071,4133582
1,10063647,10068749
1,5791855,5796147
1,27459803,27461525
1,41979786,41985104
1,7745839,7751784
1,36297385,36303355
1,7015902,7017323
1,3663634,3667386
1,8217963,8218408
1,8527147,8527664
1,22023369,22026944
1,37028252,37029373
1,34481029,34481399
1,24615392,24616285
1,14690339,14690883
1,1360996,1363135
1,1360996,1363670
1,29336409,29342320
1,37330662,37333343
1,7133492,7133852
1,39560894,39562572
1,39560894,39562758
1,12870384,12876319
1,4997052,5000173
1,9380095,9382936
1,41202002,41202809
1,23899865,23902035
1,40586486,40593006
1,10265057,10266331
1,39081275,39084328
1,37360099,37362662
1,40323942,40326588
1,11224058,11227056
1,40224660,40228055
1,29855386,29857777
1,38947095,38955414
1,30761289,30763945
1,162468,163461
1,28172420,28172989
1,11999762,12000001
1,37868316,37869626
1,34553125,34558207
1,34553904,34558044
1,15163407,15167336
1,32920655,32922134
1,10546924,10550036
1,29300659,29301065
1,39186968,39187802
1,12152103,12153316
1,5911546,5913992
1,4272968,4278588
1,4271902,4282040
1,29487662,29493686
1,41872132,41874003
1,41557426,41559828
1,2624208,2624973
1,17906348,17908807
1,17907787,17908899
1,14424673,14428609
1,9603099,9607936
1,31606795,31609724
1,39218007,39222646
1,25373347,25374324
1,31340526,31344660
1,522242,522477
1,4844760,4846639
1,26080006,26084258
1,37889983,37894059
1,1846576,1857977
1,1848455,1857977
1,41490983,41493462
1,5826255,5830184
1,5825954,5831037
1,3434755,3436947
1,9385832,9386298
1,5195264,5196322
1,32196599,32198299
1,40839516,40845890
1,40839273,40845980
1,8400786,8402502
1,27034013,27034958
1,40892613,40894132
1,41406632,41409415
1,41405719,41409415
1,41406482,41409325
1,41406055,41409325
1,33201387,33203572
1,1581376,1583477
1,7148846,7149128
1,9362140,9369587
1,9363518,9369025
1,28388565,28393555
1,30872980,30873844
1,30873376,30873805
1,36392396,36393371
1,22782892,22786103
1,6342852,6345163
1,6341933,6345399
1,13933345,13937008
1,10233385,10239031
1,39959579,39960532
1,41691606,41693199
1,1269471,1273308
1,15759778,15762103
1,41208091,41210527
1,37930310,37934799
1,24346306,24347884
1,40665532,40667031
1,15766428,15766817
1,30472813,30473475
1,30699705,30706897
1,30699318,30707212
1,25347987,25349996
1,25347987,25350145
1,8327944,8328561
1,34400322,34401508
1,1435079,1435579
1,8630318,8630525
1,23589139,23590216
1,4769770,4770255
1,14476041,14476616
1,40201759,40203111
1,8444575,8449188
1,8444778,8448781
1,36517403,36520296
1,82225,86187
1,22101347,22105769
1,27970820,27973459
1,21275048,21275812
1,33674815,33676034
1,11790273,11791489
1,7462061,7464304
1,12705461,12707601
1,1555227,1555820
1,14503834,14504795
1,26265454,26266002
1,39731530,39733320
1,6040245,6041141
1,15773490,15774248
1,31291589,31294372
1,41560613,41562277
1,6710207,6713507
1,2261777,2262306
1,32240984,32241973
1,41312445,41313487
1,9030756,9035068
1,40148758,40152191
1,40149841,40151389
1,7055662,7079200
1,37443258,37443787
1,37324576,37327667
1,37662124,37667508
1,5707034,5710587
1,41383064,41388947
1,41383042,41388947
1,7766567,7772157
1,31484271,31484620
1,4926459,4928548
1,5324106,5326323
1,5323479,5326323
1,839259,841187
1,2392519,2392715
1,39945256,39949250
1,8642408,8645420
1,867534,869348
1,23986665,23988761
1,7790345,7793659
1,23229305,23230264
1,7886461,7890224
1,12553172,12553731
1,34948821,34954771
1,40169401,40171601
1,40169659,40171601
1,30054985,30056539
1,9238033,9241521
1,5779800,5781030
1,26733135,26733646
1,27977332,27979271
1,36824918,36826286
1,13035398,13039182
1,15775190,15777996
1,29249717,29250664
1,38374218,38377432
1,3119323,3124331
1,10300187,10301204
1,10966484,10967905
1,27937458,27938592
1,35436994,35439907
1,31440627,31442718
1,28356330,28356525
1,31601545,31603182
1,36099337,36101960
1,520710,522991
1,41777360,41779523
1,2256092,2258864
1,10150069,10154303
1,10150069,10154939
1,32534393,32535117
1,16331781,16335564
1,24012040,24014949
1,22616024,22617725
1,35460826,35464552
1,39054619,39056001
1,3188750,3191464
1,6900689,6903087
1,18901271,18902029
1,18901715,18902017
1,26441368,26443823
1,32385924,32388974
1,34957158,34959548
1,4134657,4138739
1,34613776,34614278
1,33741905,33744358
1,5445522,5446319
1,42126360,42128163
1,4875632,4876882
1,10916833,10917750
1,41214516,41215435
1,32526587,32527081
1,33378069,33379358
1,2834411,2836150
1,9584100,9584994
1,36957810,36959102
1,33619636,33620266
1,23469795,23470902
1,40242612,40244716
1,33215885,33217436
1,36293449,36296374
1,31536988,31544228
1,31536988,31545036
1,877185,877610
1,14071106,14072095
1,34435563,34436971
1,687951,690486
1,687951,690344
1,3312971,3318164
1,3312971,3318808
1,3312971,3322398
1,18364226,18365319
1,28560679,28565466
1,1429265,1430688
1,15199405,15199715
1,34474205,34476457
1,34757775,34761251
1,3748807,3756570
1,3426820,3428935
1,101989,102420
1,4618362,4620719
1,39731106,39731496
1,36169044,36170129
1,40567074,40568034
1,35821450,35825032
1,35821450,35825687
1,22725811,22734124
1,22726283,22734124
1,14606301,14611126
1,14405444,14410064
1,28384117,28388166
1,26078762,26079872
1,26079106,26079646
1,7171439,7171921
1,2073190,2073710
1,4623215,4623506
1,5072254,5072827
1,24697073,24700814
1,6409109,6410141
1,40576802,40580925
1,40578240,40580925
1,5427894,5431180
1,8404740,8405476
1,30074966,30076259
1,40061397,40064696
1,2347383,2351950
1,4809505,4814144
1,4809200,4814289
1,38171398,38173439
1,26204360,26205490
1,41362293,41364349
1,41362328,41363428
1,41362293,41365246
1,7211602,7219427
1,34569214,34570884
1,15780601,15780777
1,38773089,38776450
1,39326360,39332021
1,55108,57492
1,3071227,3075104
1,5915541,5918446
1,37234893,37236451
1,879611,883833
1,5512224,5514085
1,30386076,30387327
1,28901974,28904949
1,32489686,32491032
1,25446667,25451911
1,8419167,8419894
1,14544818,14545547
1,10071880,10074790
1,34401905,34402861
1,29406551,29406906
1,32348536,32349209
1,36048390,36051951
1,38500397,38502485
1,4602333,4602955
1,31699769,31701253
1,31882633,31883095
1,41899625,41901813
1,2727373,2728083
1,28872065,28876447
1,352587,356810
1,12636299,12637364
1,35701315,35705231
1,3694952,3698532
1,30551958,30552607
1,3676054,3680084
1,13107906,13109123
1,13611392,13612258
1,21996248,22000923
1,21998046,22000242
1,21139865,21140466
1,28513391,28515816
1,2856268,2856819
1,6728231,6728614
1,10525891,10527114
1,13245400,13246323
