"Chromosome","GeneStart","GeneEnd","GeneMiddle"
1,26945808,26955447,26950627.5
1,26982900,26990545,26986722.5
1,26991564,26996114,26993839
1,27117131,27124481,27120806
1,27148482,27161256,27154869
1,27220062,27226524,27223293
1,27340823,27344552,27342687.5
1,27348474,27356281,27352377.5
1,27476813,27480892,27478852.5
1,27481964,27482965,27482464.5
1,27562917,27567663,27565290
1,27664457,27678230,27671343.5
1,27681345,27686616,27683980.5
1,27814986,27821002,27817994
1,27821842,27823917,27822879.5
1,27858174,27859127,27858650.5
1,27999897,28001525,28000711
1,28051985,28053307,28052646
1,28058867,28065328,28062097.5
1,28062552,28073258,28067905
1,28082720,28087167,28084943.5
1,28088180,28094183,28091181.5
1,28217579,28217779,28217679
1,28273093,28276415,28274754
1,28282948,28289583,28286265.5
1,28290373,28290966,28290669.5
1,28291018,28293015,28292016.5
1,28370634,28373636,28372135
1,28390042,28390758,28390400
1,28390789,28391502,28391145.5
1,28416649,28423240,28419944.5
1,28542379,28544360,28543369.5
1,28547831,28550210,28549020.5
1,28684399,28689816,28687107.5
1,28695283,28697715,28696499
1,28845966,28849996,28847981
1,28870513,28875441,28872977
1,28918194,28922879,28920536.5
1,28932307,28940049,28936178
1,28936686,28938315,28937500.5
1,28988821,28990380,28989600.5
1,29055339,29057991,29056665
1,29113715,29122743,29118229
1,29281086,29293435,29287260.5
1,29371551,29374067,29372809
1,29455910,29465152,29460531
1,29497331,29502512,29499921.5
1,29503370,29505196,29504283
1,29527427,29531769,29529598
1,29549585,29552633,29551109
1,29560694,29574000,29567347
1,29574224,29575216,29574720
1,29580462,29581218,29580840
1,29591050,29591673,29591361.5
1,29613278,29617817,29615547.5
1,29618769,29620187,29619478
1,29711739,29714632,29713185.5
1,29734906,29736444,29735675
1,29798467,29809218,29803842.5
1,29841746,29843197,29842471.5
1,29879904,29884238,29882071
1,29888335,29896440,29892387.5
1,30017292,30018322,30017807
1,30020253,30022166,30021209.5
1,30026693,30027979,30027336
1,30110995,30116854,30113924.5
1,30147120,30148499,30147809.5
1,30175902,30177323,30176612.5
1,30179378,30184861,30182119.5
1,30185563,30186921,30186242
1,30187197,30187658,30187427.5
1,30190093,30192426,30191259.5
1,30261482,30270624,30266053
1,30317804,30320316,30319060
1,30365708,30367425,30366566.5
1,30478159,30481455,30479807
1,30492942,30498002,30495472
1,30513717,30516232,30514974.5
1,30523105,30523863,30523484
1,30598518,30601168,30599843
1,30755300,30761981,30758640.5
1,30852018,30853439,30852728.5
1,30858310,30879110,30868710
1,31033806,31037310,31035558
1,31070540,31074295,31072417.5
1,31081673,31086029,31083851
1,31098492,31098964,31098728
1,31099031,31099828,31099429.5
1,31101422,31111236,31106329
1,31223283,31224683,31223983
1,31224744,31225100,31224922
1,31225128,31225487,31225307.5
1,31300010,31301827,31300918.5
1,31375821,31382454,31379137.5
1,31594930,31597399,31596164.5
1,31597816,31609415,31603615.5
1,31622911,31623465,31623188
1,31631281,31637418,31634349.5
1,31650281,31661304,31655792.5
1,31748060,31751855,31749957.5
1,31765845,31776242,31771043.5
1,31901769,31903323,31902546
1,31910031,31915126,31912578.5
1,31984287,31984553,31984420
1,32076705,32078235,32077470
1,32119363,32121610,32120486.5
1,32191341,32191541,32191441
1,32222906,32226732,32224819
1,32251073,32255586,32253329.5
1,32310674,32310874,32310774
1,32319286,32323980,32321633
1,32384405,32384821,32384613
1,32419150,32419770,32419460
1,32462599,32483166,32472882.5
1,32641203,32643840,32642521.5
1,32660108,32664051,32662079.5
1,32756575,32756841,32756708
1,32766519,32767061,32766790
1,32770332,32776138,32773235
1,32860752,32865068,32862910
1,32870935,32874597,32872766
1,32964352,32967432,32965892
1,32971794,32974958,32973376
1,33046937,33053134,33050035.5
1,33056423,33059937,33058180
1,33110731,33111390,33111060.5
1,33116751,33124879,33120815
1,33154506,33160709,33157607.5
1,33184829,33186172,33185500.5
1,33262807,33263278,33263042.5
1,33264891,33268971,33266931
1,33268903,33269811,33269357
1,33324791,33325091,33324941
1,33365723,33378026,33371874.5
1,33378667,33381717,33380192
1,33384504,33384743,33384623.5
1,33488500,33498714,33493607
1,33514297,33514993,33514645
1,33519045,33521496,33520270.5
1,33522904,33526178,33524541
1,33597677,33602072,33599874.5
1,33704312,33706309,33705310.5
1,33792949,33793713,33793331
1,33859814,33862198,33861006
1,33901981,33905092,33903536.5
1,33920204,33922629,33921416.5
1,33922793,33923890,33923341.5
1,33924316,33928442,33926379
1,34129235,34149347,34139291
1,34174470,34174736,34174603
1,34290433,34292472,34291452.5
1,34300472,34307629,34304050.5
1,34308181,34308423,34308302
1,34312804,34315595,34314199.5
1,34382483,34386769,34384626
1,34474985,34475449,34475217
1,34480763,34482105,34481434
1,34488953,34490596,34489774.5
1,34500290,34501412,34500851
1,34511904,34515434,34513669
1,34542032,34564333,34553182.5
1,34736795,34745161,34740978
1,34823286,34825559,34824422.5
1,34831368,34833972,34832670
1,34841405,34846341,34843873
1,34847105,34849039,34848072
1,34894290,34897150,34895720
1,34898737,34906292,34902514.5
1,34911199,34914877,34913038
1,34918619,34920798,34919708.5
1,34939154,34939721,34939437.5
1,34993584,34994051,34993817.5
1,35124235,35126145,35125190
1,35153097,35154961,35154029
1,35155456,35159791,35157623.5
1,35249915,35253484,35251699.5
1,35398785,35402909,35400847
1,35408917,35410356,35409636.5
1,35413125,35416636,35414880.5
1,35421019,35424763,35422891
1,35529801,35545147,35537474
1,35549781,35562929,35556355
1,35599888,35600625,35600256.5
1,35627002,35629949,35628475.5
1,35660277,35667217,35663747
1,35667131,35670885,35669008
1,35671116,35680769,35675942.5
1,35740499,35742544,35741521.5
1,35803139,35804134,35803636.5
1,35822290,35826520,35824405
1,35850244,35851409,35850826.5
1,35918881,35925120,35922000.5
1,35929047,35929535,35929291
1,35931831,35932193,35932012
1,35955238,35956827,35956032.5
1,35965146,35965727,35965436.5
1,35967530,35969780,35968655
1,35975160,35976167,35975663.5
1,35981931,35990233,35986082
1,36137517,36142620,36140068.5
1,36198802,36201390,36200096
1,36215476,36226607,36221041.5
1,36254187,36254387,36254287
1,36274927,36275277,36275102
1,36278457,36281093,36279775
1,36291222,36291737,36291479.5
1,36293841,36295156,36294498.5
1,36321376,36322442,36321909
1,36382570,36394408,36388489
1,36460402,36464635,36462518.5
1,36552032,36552466,36552249
1,36557128,36566493,36561810.5
1,36636427,36642633,36639530
1,36643182,36647911,36645546.5
1,36765768,36766403,36766085.5
1,36825997,36829373,36827685
1,36884646,36885932,36885289
1,36890792,36902169,36896480.5
1,36902306,36903909,36903107.5
1,36928250,36952161,36940205.5
1,37001728,37022041,37011884.5
1,37054958,37055218,37055088
1,37114370,37121285,37117827.5
1,37124183,37127798,37125990.5
1,37130983,37133597,37132290
1,37210263,37211936,37211099.5
1,37217324,37219333,37218328.5
1,37219964,37222000,37220982
1,37229877,37231637,37230757
1,37287091,37288328,37287709.5
1,37302102,37303652,37302877
1,37326389,37329680,37328034.5
1,37387623,37411774,37399698.5
1,37391259,37395942,37393600.5
1,37475212,37475412,37475312
1,37670595,37672619,37671607
1,37677240,37679264,37678252
1,37692729,37697449,37695089
1,37697754,37699993,37698873.5
1,37700647,37701660,37701153.5
1,37702317,37702967,37702642
1,37703088,37705600,37704344
1,37722744,37723687,37723215.5
1,37738901,37742060,37740480.5
1,37773827,37775946,37774886.5
1,37816332,37818299,37817315.5
1,37902477,37907952,37905214.5
1,37951580,37952716,37952148
1,38026387,38040603,38033495
1,38158524,38162633,38160578.5
1,38276418,38281622,38279020
1,38324993,38330671,38327832
1,38397384,38400730,38399057
1,38478608,38480497,38479552.5
1,38502673,38503377,38503025
1,38513565,38519569,38516567
1,38687620,38689314,38688467
1,38717693,38721335,38719514
1,38723070,38733973,38728521.5
1,38739149,38742719,38740934
1,38844668,38848863,38846765.5
1,38905181,38914414,38909797.5
1,38915657,38918179,38916918
1,38977913,38978179,38978046
1,38980490,38982203,38981346.5
1,39063752,39068097,39065924.5
1,39068353,39074146,39071249.5
1,39175155,39176513,39175834
1,39222722,39233153,39227937.5
1,39240323,39245377,39242850
1,39246366,39248923,39247644.5
1,39276722,39282200,39279461
1,39283584,39287123,39285353.5
1,39288089,39289003,39288546
1,39330150,39333905,39332027.5
1,39400313,39411617,39405965
1,39412691,39414910,39413800.5
1,39412899,39413306,39413102.5
1,39479760,39483772,39481766
1,39486582,39488972,39487777
1,39490276,39494163,39492219.5
1,39494711,39495187,39494949
1,39499726,39500226,39499976
1,39502727,39512034,39507380.5
1,39548127,39557483,39552805
1,39561361,39561840,39561600.5
1,39562841,39565450,39564145.5
1,39566232,39566642,39566437
1,39595995,39599314,39597654.5
1,39603384,39608539,39605961.5
1,39751153,39754164,39752658.5
1,39758145,39766227,39762186
1,39767215,39772919,39770067
1,39774659,39781460,39778059.5
1,39782378,39787376,39784877
1,39825415,39828889,39827152
1,39925793,39927880,39926836.5
1,39929279,39932329,39930804
1,39936901,39943448,39940174.5
1,40010000,40015807,40012903.5
1,40030263,40031084,40030673.5
1,40112500,40116524,40114512
1,40116469,40117687,40117078
1,40119428,40122151,40120789.5
1,40122849,40123331,40123090
1,40135916,40139559,40137737.5
1,40173592,40174158,40173875
1,40343628,40344104,40343866
1,40359000,40368688,40363844
1,40461179,40466074,40463626.5
1,40467465,40468835,40468150
1,40468663,40472810,40470736.5
1,40489991,40490827,40490409
1,40497714,40499078,40498396
1,40558378,40568026,40563202
1,40653669,40655261,40654465
1,40658539,40662422,40660480.5
1,40665239,40673115,40669177
1,40680647,40680946,40680796.5
1,40733013,40736425,40734719
1,40801216,40802977,40802096.5
1,40834139,40836632,40835385.5
1,41035489,41035893,41035691
1,41169590,41174337,41171963.5
1,41214630,41214896,41214763
1,41317557,41323355,41320456
1,41383432,41386686,41385059
1,41393832,41398916,41396374
1,41398990,41402299,41400644.5
1,41505372,41508769,41507070.5
1,41576602,41579413,41578007.5
1,41631107,41634153,41632630
1,41651724,41656880,41654302
1,41722081,41724000,41723040.5
1,41726237,41747522,41736879.5
1,41786131,41789866,41787998.5
1,41790476,41795559,41793017.5
1,41917998,41920168,41919083
1,42066209,42068294,42067251.5
1,42069039,42071313,42070176
1,42157124,42161229,42159176.5
1,42242591,42244364,42243477.5
1,42326944,42330238,42328591
1,42409687,42414407,42412047
1,42415509,42416758,42416133.5
1,42488691,42493259,42490975
1,42504193,42508367,42506280
1,42556658,42564544,42560601
1,42664540,42664794,42664667
1,42809732,42813133,42811432.5
1,42909150,42911263,42910206.5
1,42914238,42938186,42926212
1,42940079,42941658,42940868.5
1,43005781,43010225,43008003
1,43011825,43014813,43013319
1,43029779,43032986,43031382.5
1,43038426,43040832,43039629
1,43048627,43049439,43049033
1,43134660,43135211,43134935.5
1,43151744,43152903,43152323.5
1,43195903,43198569,43197236
1,43201199,43216335,43208767
1,43216711,43218646,43217678.5
1,43218585,43227241,43222913
1,43350796,43366855,43358825.5
1,43370387,43373595,43371991
1,43536931,43538400,43537665.5
1,43548411,43552475,43550443
1,43560850,43563622,43562236
1,43576227,43579370,43577798.5
1,43581099,43585539,43583319
1,43753309,43754235,43753772
1,43807192,43809744,43808468
1,43807393,43815403,43811398
1,43906884,43907825,43907354.5
1,43910894,43917205,43914049.5
1,44041092,44043464,44042278
1,44044381,44051146,44047763.5
1,44076939,44081176,44079057.5
1,44110893,44114551,44112722
1,44126385,44128783,44127584
1,44153563,44155471,44154517
1,44158682,44161699,44160190.5
1,44195878,44197665,44196771.5
1,44220185,44225869,44223027
1,44324592,44325011,44324801.5
1,44325084,44339609,44332346.5
1,44398312,44404077,44401194.5
1,44414291,44414959,44414625
1,44461577,44472487,44467032
1,44473008,44474318,44473663
1,44590673,44592795,44591734
1,44592826,44593539,44593182.5
1,44594630,44597904,44596267
1,44598341,44601001,44599671
1,44707495,44715199,44711347
1,44738130,44738762,44738446
1,44773155,44776281,44774718
1,44777657,44780507,44779082
1,44852668,44856629,44854648.5
1,44926556,44929095,44927825.5
1,44986222,44987379,44986800.5
1,45013076,45016654,45014865
1,45017900,45026252,45022076
1,45158952,45164459,45161705.5
1,45179905,45190481,45185193
1,45191152,45194866,45193009
1,45194992,45198064,45196528
1,45349360,45349863,45349611.5
1,45371330,45372365,45371847.5
1,45374235,45375011,45374623
1,45386385,45386894,45386639.5
1,45489655,45491163,45490409
1,45598986,45602450,45600718
1,45604398,45607939,45606168.5
1,45615943,45617584,45616763.5
1,45726664,45731867,45729265.5
1,45816407,45817665,45817036
1,45817893,45825381,45821637
1,45954848,45955255,45955051.5
1,46011023,46021858,46016440.5
1,46031943,46037251,46034597
1,46244577,46248263,46246420
1,46323559,46325430,46324494.5
1,46357961,46358527,46358244
1,46359737,46360105,46359921
1,46372754,46378090,46375422
1,46399903,46401378,46400640.5
1,46405518,46408572,46407045
1,46455845,46456054,46455949.5
1,46461387,46462697,46462042
1,46462911,46466934,46464922.5
1,46467998,46472374,46470186
1,46554514,46559015,46556764.5
1,46559187,46559734,46559460.5
1,46587250,46598497,46592873.5
1,46648916,46649539,46649227.5
1,46700230,46701566,46700898
1,46702428,46703201,46702814.5
1,46728909,46733067,46730988
1,46732740,46736806,46734773
1,46739537,46747259,46743398
1,46802117,46802389,46802253
1,46912619,46916215,46914417
1,46918170,46922142,46920156
1,46925659,46928030,46926844.5
1,46932395,46936012,46934203.5
1,46936276,46938384,46937330
1,46939075,46940186,46939630.5
1,46942772,46944643,46943707.5
1,46952685,46954136,46953410.5
1,47033380,47033646,47033513
1,47061380,47065324,47063352
1,47080219,47092852,47086535.5
1,47184200,47185009,47184604.5
1,47188280,47190204,47189242
1,47189938,47192155,47191046.5
1,47195164,47199512,47197338
1,47236893,47237555,47237224
1,47337476,47340508,47338992
1,47344426,47347679,47346052.5
1,47350654,47351151,47350902.5
1,47369846,47371805,47370825.5
1,47469536,47469898,47469717
1,47470031,47470531,47470281
1,47470621,47474295,47472458
1,47480123,47485284,47482703.5
1,47507976,47508716,47508346
1,47510347,47510802,47510574.5
1,47517177,47534163,47525670
1,47573701,47575111,47574406
1,47583074,47585376,47584225
1,47594223,47596210,47595216.5
1,47646047,47646832,47646439.5
1,47728539,47730233,47729386
1,47767945,47777365,47772655
1,47778694,47780037,47779365.5
1,47782724,47785560,47784142
1,47787267,47793733,47790500
1,47806870,47811899,47809384.5
1,47906438,47911400,47908919
1,47914574,47926268,47920421
1,47997275,47998373,47997824
1,48018865,48019852,48019358.5
1,48108565,48131559,48120062
1,48131902,48133602,48132752
1,48136327,48138094,48137210.5
1,48139052,48140257,48139654.5
1,48184914,48186344,48185629
1,48188173,48189408,48188790.5
1,48218878,48220476,48219677
1,48255628,48256749,48256188.5
1,48261698,48262920,48262309
1,48270805,48272809,48271807
1,48333094,48338516,48335805
1,48368105,48368575,48368340
1,48405658,48407661,48406659.5
1,48418554,48418880,48418717
1,48420968,48422811,48421889.5
1,48506434,48508267,48507350.5
1,48510441,48513342,48511891.5
1,48617850,48624123,48620986.5
1,48648416,48649302,48648859
1,48649303,48650631,48649967
1,48685726,48686493,48686109.5
1,48794269,48796104,48795186.5
1,48914227,48914856,48914541.5
1,48942719,48947391,48945055
1,48947664,48948746,48948205
1,49009193,49010027,49009610
1,49157094,49160432,49158763
1,49259826,49261729,49260777.5
1,49337220,49344845,49341032.5
1,49398118,49401392,49399755
1,49508770,49512921,49510845.5
1,49537190,49542121,49539655.5
1,49544354,49544590,49544472
1,49627764,49628408,49628086
1,49720505,49721033,49720769
1,49886358,49887983,49887170.5
1,49889070,49889560,49889315
1,49909491,49910021,49909756
1,49947671,49948051,49947861
1,49993761,49996767,49995264
1,49998112,50009969,50004040.5
1,50010091,50035054,50022572.5
1,50079850,50081655,50080752.5
1,50156165,50157970,50157067.5
1,50227429,50229556,50228492.5
1,50238238,50249057,50243647.5
1,50414118,50417189,50415653.5
1,50419096,50436052,50427574
1,50452030,50460947,50456488.5
1,50522081,50522347,50522214
1,50570230,50575235,50572732.5
1,50583988,50584609,50584298.5
1,50587650,50588519,50588084.5
1,50620500,50661852,50641176
1,50662718,50667390,50665054
1,50780017,50784871,50782444
1,50869438,50882151,50875794.5
1,50940589,50952126,50946357.5
1,50950633,50950833,50950733
1,51134746,51136977,51135861.5
1,51180820,51192592,51186706
1,51269304,51270590,51269947
1,51477832,51478206,51478019
1,51486494,51487295,51486894.5
1,51535646,51551138,51543392
1,51567768,51597127,51582447.5
1,51597753,51633465,51615609
1,51805415,51806056,51805735.5
1,51884805,51886877,51885841
1,51887463,51893353,51890408
1,51954751,51960625,51957688
1,51993195,51997582,51995388.5
1,51999114,51999410,51999262
1,52016138,52016761,52016449.5
1,52068273,52068662,52068467.5
1,52119987,52120253,52120120
1,52376229,52380812,52378520.5
1,52382905,52385018,52383961.5
1,52397563,52403332,52400447.5
1,52486407,52488766,52487586.5
1,52667619,52669326,52668472.5
1,52785119,52787239,52786179
1,52790082,52796164,52793123
1,52960173,52968749,52964461
1,52984163,52984672,52984417.5
1,53034461,53036199,53035330
1,53089746,53096517,53093131.5
1,53100307,53102413,53101360
1,53126249,53126545,53126397
1,53179240,53184471,53181855.5
1,53267902,53269372,53268637
1,53269098,53271937,53270517.5
1,53295298,53303387,53299342.5
1,53339971,53340576,53340273.5
1,53427691,53431789,53429740
1,53491172,53491795,53491483.5
1,53580905,53584312,53582608.5
1,53599407,53600483,53599945
1,53658354,53665095,53661724.5
1,53765073,53766591,53765832
1,53799957,53802507,53801232
1,53803161,53806655,53804908
1,53807645,53809214,53808429.5
1,53814281,53816001,53815141
1,53816869,53820712,53818790.5
1,53821384,53832897,53827140.5
1,53834204,53834701,53834452.5
